date,campaign_name,ad_set_name,ad_id,ad_name,spend,impressions,clicks,frequency_7d,purchases,purchase_value,new_customer_purchases,new_customer_value
2026-07-08,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,199.52,5402,61,1.67,2,204.79,2,204.79
2026-07-08,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,189.29,4796,37,1.82,1,91.53,1,91.53
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,250.83,6770,71,1.75,3,265.05,3,265.05
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,206.44,5180,51,1.89,2,190.45,2,190.45
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1658.61,56269,540,3.11,34,2902.33,25,2341.64
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,206.54,5651,72,2.1,3,277.87,3,277.87
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,148.01,4313,34,2.0,1,98.57,1,98.57
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,174.51,5377,63,1.7,3,269.14,3,269.14
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,126.32,3224,39,1.69,1,87.94,1,87.94
2026-07-09,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,172.79,6123,56,2.09,3,257.97,3,257.97
2026-07-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,315.6,10125,82,2.01,2,177.54,2,177.54
2026-07-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,280.47,7809,71,1.84,3,265.15,3,265.15
2026-07-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,153.48,4092,32,1.71,1,98.57,1,98.57
2026-07-09,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,202.8,6555,53,1.66,2,174.98,2,174.98
2026-07-09,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,471.25,13322,285,1.94,17,1254.52,5,462.49
2026-07-09,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,303.19,10202,192,1.9,6,476.17,2,193.63
2026-07-09,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,245.62,7378,138,1.92,6,467.39,2,182.95
2026-07-09,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,201.22,5746,60,1.85,1,89.86,1,89.86
2026-07-09,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,213.79,7232,60,1.61,1,88.51,1,88.51
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,223.45,7434,73,1.96,3,274.59,3,274.59
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,186.62,4987,51,1.66,2,183.28,2,183.28
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1703.69,53961,494,3.15,30,2646.33,22,2078.12
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,195.05,4891,47,1.79,3,268.46,3,268.46
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,156.97,5015,50,1.62,2,182.5,2,182.5
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,159.45,4645,57,1.99,2,184.19,2,184.19
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,117.84,3232,29,1.61,1,91.77,1,91.77
2026-07-10,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,164.64,5340,50,1.73,2,197.17,2,197.17
2026-07-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,288.21,9492,85,1.82,3,283.41,3,283.41
2026-07-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,284.59,7989,81,1.73,3,245.44,3,245.44
2026-07-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,176.07,4468,31,1.83,1,100.91,1,100.91
2026-07-10,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,216.44,5809,69,1.93,2,177.23,2,177.23
2026-07-10,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,475.11,16373,334,1.89,17,1261.83,5,470.27
2026-07-10,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,334.68,8574,146,1.8,11,872.68,4,362.87
2026-07-10,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,275.21,7439,119,2.05,9,662.03,3,271.32
2026-07-10,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,420.2,12318,117,1.65,3,271.77,3,271.77
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,272.79,7312,85,1.94,4,361.0,4,361.0
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,191.6,6197,66,1.99,2,178.59,2,178.59
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,2264.92,74084,553,3.19,40,3370.49,29,2646.56
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,225.19,5980,60,1.64,3,277.05,3,277.05
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,158.28,4772,44,1.91,2,194.25,2,194.25
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,226.85,6857,80,1.86,3,283.56,3,283.56
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,136.58,4702,39,1.73,1,91.62,1,91.62
2026-07-11,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,191.36,5420,52,1.94,2,177.67,2,177.67
2026-07-11,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,283.25,7527,55,1.81,2,179.13,2,179.13
2026-07-11,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,268.3,7227,81,1.97,3,251.06,3,251.06
2026-07-11,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,153.07,5026,44,1.98,1,91.44,1,91.44
2026-07-11,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,190.96,5285,45,1.75,1,102.63,1,102.63
2026-07-11,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,436.14,12050,216,1.85,13,1078.7,4,405.78
2026-07-11,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,303.24,7603,137,1.75,6,476.08,2,191.41
2026-07-11,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,232.09,7318,127,1.87,3,232.74,1,94.14
2026-07-11,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,481.52,12739,104,1.85,2,180.29,2,180.29
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,259.47,8311,90,1.77,3,286.25,3,286.25
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,203.06,5088,46,1.95,1,100.64,1,100.64
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,2171.08,74272,562,3.23,31,2563.45,22,1947.95
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,242.63,7173,78,1.89,4,355.86,4,355.86
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,145.87,3820,29,2.01,1,94.9,1,94.9
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,178.76,4643,56,2.09,2,191.18,2,191.18
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,121.04,3433,30,1.83,1,93.25,1,93.25
2026-07-12,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,176.14,5837,67,1.93,3,295.07,3,295.07
2026-07-12,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,266.86,7855,71,1.82,2,186.69,2,186.69
2026-07-12,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,267.24,7686,87,1.61,2,179.79,2,179.79
2026-07-12,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,147.26,4019,33,2.1,1,93.41,1,93.41
2026-07-12,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,179.32,4503,44,1.95,2,197.19,2,197.19
2026-07-12,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,480.2,12813,285,2.07,13,968.79,4,362.07
2026-07-12,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,377.68,11411,200,2.02,9,694.03,3,272.19
2026-07-12,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,253.51,7546,141,1.92,6,457.85,2,179.04
2026-07-12,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,434.39,11467,96,1.71,2,173.44,2,173.44
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,256.39,8106,97,1.62,4,358.06,4,358.06
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,185.61,5025,45,1.84,3,248.19,3,248.19
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,2448.77,82600,659,3.27,42,3558.79,30,2793.97
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,205.31,6899,68,2.08,4,381.69,4,381.69
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,124.51,4017,29,1.65,2,186.55,2,186.55
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,179.38,5833,66,1.75,3,255.42,3,255.42
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,124.76,4322,30,1.65,1,91.22,1,91.22
2026-07-13,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,146.72,4858,50,1.65,2,185.31,2,185.31
2026-07-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,272.78,7347,65,1.82,3,286.87,3,286.87
2026-07-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,309.42,8468,79,1.77,3,271.53,3,271.53
2026-07-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,142.54,4662,37,2.0,1,88.42,1,88.42
2026-07-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,189.24,5726,62,1.83,1,93.03,1,93.03
2026-07-13,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,499.68,14732,322,1.94,17,1202.42,5,454.22
2026-07-13,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,346.03,12184,234,1.73,6,469.57,2,175.7
2026-07-13,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,238.63,7663,140,2.01,6,466.15,2,170.99
2026-07-13,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,471.08,12304,105,1.65,3,282.65,3,282.65
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,278.2,9684,100,1.79,6,552.88,5,479.92
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,176.79,5596,54,2.08,2,197.17,2,197.17
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,2076.1,61561,398,3.3,45,3761.87,32,2889.35
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,208.38,5705,76,2.06,3,280.2,3,280.2
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,117.28,3312,26,1.81,1,88.44,1,88.44
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,200.79,6364,72,1.78,3,285.9,3,285.9
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,92.55,2470,24,1.73,1,90.3,1,90.3
2026-07-14,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,151.73,4224,50,2.06,2,179.8,2,179.8
2026-07-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,269.78,8041,82,2.01,2,193.37,2,193.37
2026-07-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,273.76,6905,66,2.06,2,174.87,2,174.87
2026-07-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,178.12,4502,31,1.69,1,91.69,1,91.69
2026-07-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,182.07,5541,57,1.9,2,188.89,2,188.89
2026-07-14,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,459.62,15001,328,1.83,13,952.2,4,353.37
2026-07-14,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,301.95,8263,132,1.67,6,427.64,2,157.43
2026-07-14,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,268.55,7732,129,1.96,6,428.51,2,172.32
2026-07-14,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,437.52,11625,94,2.05,2,174.21,2,174.21
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,204.01,6362,72,1.92,2,199.93,2,199.93
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,163.63,4694,44,2.09,2,185.07,2,185.07
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,1856.29,46898,389,3.34,40,3493.95,28,2663.6
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,183.5,4676,51,1.85,3,289.17,3,289.17
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,104.43,3051,22,2.06,1,98.82,1,98.82
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,168.15,5350,77,1.97,3,277.24,3,277.24
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,84.41,2851,30,1.73,1,90.26,1,90.26
2026-07-15,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,124.81,4016,42,1.71,2,178.89,2,178.89
2026-07-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,229.83,7150,63,1.71,2,178.95,2,178.95
2026-07-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,309.84,8055,74,1.66,3,290.98,3,290.98
2026-07-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,159.45,4305,34,1.71,1,89.33,1,89.33
2026-07-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,170.5,4635,43,2.1,1,87.85,1,87.85
2026-07-15,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,402.29,14107,320,1.79,17,1241.51,5,444.01
2026-07-15,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,268.17,9204,154,2.03,6,447.07,2,170.86
2026-07-15,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,208.29,6284,131,1.83,6,436.5,2,181.62
2026-07-15,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-115,TEST | UGC: Couple Routine,473.68,15794,118,1.85,3,278.85,3,278.85
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,216.07,5476,67,1.64,2,190.26,2,190.26
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,150.71,4800,49,1.72,1,90.36,1,90.36
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,2507.11,74288,557,3.38,60,5173.58,42,4004.51
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,173.08,4781,44,1.67,2,197.23,2,197.23
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,116.91,3800,32,1.67,2,178.58,2,178.58
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,157.33,5045,66,1.69,2,184.0,2,184.0
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,91.96,3271,28,1.89,1,90.3,1,90.3
2026-07-16,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,158.13,4005,39,2.0,2,195.58,2,195.58
2026-07-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,284.42,10082,80,1.71,3,284.86,3,284.86
2026-07-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,288.34,9408,110,1.85,3,286.32,3,286.32
2026-07-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,159.02,4500,32,1.92,1,94.29,1,94.29
2026-07-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,178.56,4957,50,1.66,1,96.7,1,96.7
2026-07-16,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,406.87,11495,235,1.66,17,1277.07,5,486.81
2026-07-16,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,359.83,11064,201,2.04,9,646.22,3,241.99
2026-07-16,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,212.99,7304,131,1.84,6,438.16,2,174.96
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,157.29,4149,56,1.63,3,293.09,3,293.09
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,128.67,3430,32,1.67,2,175.34,2,175.34
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,2602.46,83943,666,3.42,41,3625.41,28,2660.11
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,151.23,5286,61,1.84,3,305.58,3,305.58
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,120.25,3482,30,2.04,1,93.0,1,93.0
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,146.39,4843,59,1.62,2,193.24,2,193.24
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,90.67,3061,27,1.78,1,97.36,1,97.36
2026-07-17,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,145.31,5023,68,1.85,2,179.85,2,179.85
2026-07-17,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,274.4,8486,79,2.02,3,314.55,3,314.55
2026-07-17,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,305.43,8295,83,2.04,3,261.77,3,261.77
